"Video ID",Title,Length,Published
"8-8QWIZUPz0","My Haunted House: Gas Station Worker Gets Nearly Killed by Route 160 Bandit","10m 32s","2022-10-21T22:00:19Z"
EkQ0tRwPw0Q,"Criss Re-Attempts Underwater Escape (S4, E18) Criss Angel: Mindfreak | Full Episode","21m 23s","2022-10-20T22:00:28Z"
3A2UzM_7dXw,"Young Girl Recalls Her Own DEATH From a ""Past Life""! | The Ghost Inside My Child | #shorts",44s,"2022-10-20T21:00:05Z"
gQVPRzQ1LMo,"Mysteries of the Sphinx | The UnXplained","6m 50s","2022-10-20T20:00:23Z"
"8h6-CSeewwQ","My Ghost Story: Two Women Communicate With Ghosts in The Haunted Preston Castle","8m 53s","2022-10-19T22:00:09Z"
PZ0RSOAFtCE,"A Search of the Grays and Their Alien Agenda (S1, E2) UFO Files | Full Episode","42m 20s","2022-10-18T22:00:16Z"
FrEbCfQhmI4,"Zach's Epic Quest to Find Atlantis - Part II (S1, E10) In Search Of | Full Episode","40m 6s","2022-10-17T22:00:06Z"
"_Etc-MWFqJk","Spirit Haunts Jermaine Jackson & Family's Estate (S2, E6) Celebrity Ghost Stories | Full Episode","43m 7s","2022-10-16T22:00:13Z"
hghdvm0M2zY,"Ancient Aliens: Russia's Roswell","4m 10s","2022-10-16T20:00:16Z"
u75enOCcfxo,"Satan's Legion On A Quest for World Domination (S1, E9) Nostradamus Effect | Full Episode","45m 20s","2022-10-15T22:00:32Z"
tifvxZwdxk0,"Criss Goes On A Wild Road Trip (S4, E17) Criss Angel: Mindfreak | Full Episode","44m 9s","2022-10-13T22:00:33Z"
MJ3Pi6uMBiY,"Boy Suffers From Dramatic Nightmares, Develops THIS Phobia | The Ghost Inside My Child | #shorts",33s,"2022-10-13T20:00:04Z"
9Odg79r5Gm8,"Ancient Alien Civilizations Hidden On Mars | The UnXplained","6m 7s","2022-10-13T20:00:02Z"
Xo0Bb0yqdYU,"My Ghost Story: Ghost in Abandoned Bomb Factory Scratches Woman's Shoulder","6m 10s","2022-10-12T22:00:28Z"
