"Video ID",Title,Length,Published,"Region Restriction Count"
rtC1hVA7pXE,"On The Front Line: Fighting The The Taliban (Modern Warfare Documentary) | Real Stories","48m 27s","2017-11-08T18:00:04Z",""
HqoTFWRniJo,"Children at the Forefront of Cancer Research | Raining In My Heart (Full Documentary) | Real Stories","46m 11s","2017-11-03T22:00:00Z",""
OwAM8uY8x5w,"How Do You Cut Hair Inside Maximum Security Prison? | Real Stories","4m 36s","2017-10-30T18:00:02Z","2 (blocked)"
0Eb3dq7MEeQ,"Bus Pass Bandits (Old Age Criminals Documentary) | Real Stories","48m 34s","2017-10-27T19:00:00Z",""
"Lp3FAZSeW-M","One Man Enters One of the World's Most Secretive States | The Happy Dictator (Full Documentary)","47m 54s","2017-10-25T23:00:00Z",""
GqEVyyv36zo,"My Giant Genitals | Body Bizarre","6m 23s","2017-10-25T12:00:03Z","1 (blocked)"
YEzy5luaodI,"Exploring Acute Mania: A Bipolar Expedition (Mental Health Documentary) | Real Stories","55m 47s","2017-10-21T14:00:05Z","1 (blocked)"
ODcxHJAyDpU,"A Journey into the Mind of a Killer | The Fisherman (Full Documentary) | Real Stories","51m 43s","2017-10-20T23:00:00Z","1 (blocked)"
"4ydmpSw-pmM","The Billion Dollar Industry Of Sex Trafficking (Crime Documentary) | Real Stories","48m 33s","2017-10-11T23:00:01Z",""
"jb-PCB3uCK0","Pretty Boys (Male Model Documentary) | Real Stories","45m 54s","2017-10-07T14:00:04Z","1 (blocked)"
u54d_3_qM_Q,"Tony: I've Lost My Family (Young Runaway Documentary) | Real Stories","56m 45s","2017-10-06T23:00:04Z",""
"-4BaCt5tlgI","Inside Broadmoor (Notorious Prison Documentary) | Real Stories","48m 21s","2017-10-02T23:00:00Z",""
MH97r_4lQ1c,"My Sister The Geisha (Tokyo Red Light District Documentary) | Real Stories","24m 53s","2017-09-29T23:00:01Z","1 (blocked)"
L6LLQ1POzhY,"In The Shadow Of Feeling (Psychopath Documentary) | Real Stories","42m 3s","2017-09-27T23:00:03Z",""
yRYl9Bf0yhs,"ADHD: Out of Control Kids (Medical/Parenting Documentary) | Real Stories","43m 8s","2017-09-25T23:00:05Z","1 (blocked)"
aFKVMDj04Dg,"The Red Lion (British Drinking Culture Documentary) | Real Stories","48m 13s","2017-09-22T18:00:00Z",""
VnEb2hkcTC8,"The Winner Loser (Extraordinary Person Documentary) | Real Stories","59m 7s","2017-09-19T15:18:48Z","4 (blocked)"
"gGglXmm0-l4","My Street (Human Interest Documentary) | Real Stories","47m 40s","2017-09-18T18:23:54Z",""
nLQp1c4Ql00,"Looking For Mike (Mysterious Death Documentary) | Real Stories","43m 27s","2017-09-16T14:00:02Z","4 (blocked)"
N4oHnN10m2I,"New Thug Life Trump Moments! ORIGINAL VIDEO","25m 50s","2017-09-15T04:25:19Z","249 (blocked)"
Q8X8orIks34,"Facing Life After Facing Death (Death Row Documentary) | Real Stories","51m 22s","2017-09-11T23:00:00Z","4 (blocked)"
4zIeW4sOom8,"The Russians Are Coming (Super Rich Russians Documentary) | Real Stories","22m 52s","2017-09-09T14:00:01Z",""
g71FXJA0C6I,"Autism: Challenging Behaviour (Controversial Autism Treatment Documentary) | Real Stories","58m 49s","2017-09-08T18:00:02Z","1 (blocked)"
"-gZIwtSfizM","A Group Of Boys Is Left With No Supervision For 5 Days | Boys Alone | Real Families","48m 23s","2017-09-08T17:00:00Z",""
oQx9vbxY15Y,"Royal Wedding: Bali Style | Royalty Documentary | Real Stories","46m 37s","2017-09-07T16:00:07Z","2 (blocked)"
GdMIUYqochI,"Cat Ladies (Obsessive Cat Owners Documentary) | Real Stories","57m 42s","2017-09-02T14:00:01Z","2 (blocked)"
RutWVklQszo,"Lin and Ralph: A Love Story (Extraordinary People Documentary) | Real Stories","47m 31s","2017-09-01T23:00:01Z","1 (blocked)"
E1RE_dy9PMQ,"Medical Documentaries | 24hr Livestream – Real Stories","16 days 11h 2m 30s","2017-08-31T09:05:31Z","4 (blocked)"
"0__XpC6c-bQ","Death Row: Indiana State Prison (Sir Trevor McDonald Documentary) | Real Stories","45m 21s","2017-08-30T23:00:00Z","2 (blocked)"
7tqypS2cm0g,"Inside Death Row with Trevor McDonald | Real Stories","45m 15s","2017-08-28T23:00:00Z","2 (blocked)"
5RUpnbdmnzA,"Norm (Extraordinary Person Documentary) | Real Stories","48m 12s","2017-08-26T14:00:01Z","1 (blocked)"
9YdONfW6RDk,"Love, Life & Death In A Day (Circle of Life Documentary) | Real Stories","47m 35s","2017-08-25T23:00:01Z",""
op9C7QkDXlE,"Wedding Days (Marriage Documentary) | Real Stories","48m 45s","2017-08-19T14:00:09Z",""
SxYvvhBuq3c,"Princess Diana: The Inquest (British Royal Family Documentary) | Real Stories","47m 43s","2017-08-18T23:00:02Z",""
CbnCVDK504s,"Too Posh To Pay (Wealthy Crime Documentary) | Real Stories","44m 38s","2017-08-14T23:00:01Z","4 (blocked)"
5GRqdduFdRY,"Mum And Me (Alzheimer's Documentary) | Real Stories","59m 10s","2017-08-12T14:00:00Z",""
Pvo8JrZSaM8,"My Breasts Or My Life (Medical Documentary) | Real Stories","47m 57s","2017-08-09T23:00:01Z","5 (blocked)"
FJqj5orzANM,"Semisweet: Life In Chocolate (Food Documentary) | Real Stories","58m 3s","2017-08-02T23:00:00Z",""
t_5guNuh0hU,"The Last Dukes (British Aristocracy Documentary) | Real Stories",59m,"2017-07-31T23:00:03Z","4 (blocked)"
2K9WLAvI2to,"Nailing The Nail Bomber (Criminal Investigation Documentary) | Real Stories","47m 20s","2017-07-29T14:00:00Z","4 (blocked)"
F7jSrKZ2WYw,"World's Smallest People (Little People Documentary) | Real Stories","46m 9s","2017-07-28T23:00:01Z",""
Uvkz6UEmi4Y,"Strictly Kosher (Jewish Culture Documentary) | Real Stories","46m 1s","2017-07-22T17:00:02Z",""
xvDuqW9SFT8,"Superhuman Geniuses (Extraordinary People Documentary) | Real Stories","45m 39s","2017-07-19T17:00:04Z",""
twW8rgoM2Ks,"Storm Rider (Forest Fire Documentary) | Real Stories","45m 32s","2017-07-17T17:06:48Z",""
"AdB6aYXVO-A","The Almost Perfect Murder (True Crime Documentary) | Real Stories","47m 14s","2017-07-15T17:00:02Z","4 (blocked)"
6V77p20u69U,"Sextuplets: The Little Lambs (Medical Documentary) | Real Stories","46m 50s","2017-07-14T17:00:01Z",""
0yIAY2tbnOE,"Dangerous Love (Domestic Abuse Documentary) | Real Stories","57m 22s","2017-07-10T18:52:12Z",""
j0K7nycw6Cs,"Teenage Japanese Killers (True Crime Documentary) | Real Stories","47m 59s","2017-07-08T17:00:04Z","4 (blocked)"
"H3it3fMR-To","School Girl Killer (Crime Documentary) | Real Stories","48m 32s","2017-07-05T17:00:02Z",""
oOOkfVxkusc,"Being Poor In America (Child Poverty Documentary) | Real Stories","58m 52s","2017-06-28T17:00:06Z",""
IMldOG37ARU,"Breaking The Silence (Mental Health Documentary) | Real Stories","58m 43s","2017-06-23T17:00:03Z",""
QVHq8wb19jo,"Secret Intersex: Neither Boy Nor Girl (Medical Documentary) | Real Stories","48m 47s","2017-06-21T11:00:03Z",""
DpRCj3fI4lk,"Kids, Knives & Broken Lives (Crime Documentary) | Real Stories","48m 9s","2017-06-17T17:00:01Z",""
EKJaJIWD7ts,"Virgin Soldiers (Modern Military Documentary) | Real Stories","48m 19s","2017-06-14T17:00:01Z","4 (blocked)"
30OCpouIIuw,"True Crime Documentaries | 24hr Livestream – Real Stories",livestream,"2017-06-14T16:47:22Z","4 (blocked)"
yZGvsaa8nhY,"The Over-Confident Wife Killer (True Crime Documentary) | Real Stories","49m 13s","2017-06-10T17:00:07Z","4 (blocked)"
BvR7vOx3ZBk,"Charles Vs Diana: War of the Wales | My Mother, Diana | Real Stories","46m 28s","2017-06-03T17:00:00Z",""
s0mKndUkWik,"Mugabe's Legacy: Zimbabwe's Forgotten Children (Global Documentary) | Real Stories","1h 29m 7s","2017-06-02T17:00:03Z",""
JjdB2Qm_XQI,"Trapped By The Internet: The Elodie Morel Case (True Crime Documentary) | Real Stories","52m 50s","2017-05-31T17:00:01Z","1 (blocked)"
RlMAYaYRDJE,"Britain's Challenging Children (Child Psychology Documentary) | Real Stories","48m 6s","2017-05-27T17:00:01Z",""
Yc9_ZFxMvMw,"Is Mankind On The Verge Of Discovering Time Travel? | World's First Time Machine | Spark","49m 6s","2017-05-26T16:00:04Z",""
"-qmzXflXB4A","In Cuba They're Still Dancing (Cuba Documentary) | Real Stories","35m 30s","2017-05-22T17:00:01Z",""
"dW-JR8TA9F8","Pet Poisoners (Crime Documentary) | Real Stories","46m 41s","2017-05-17T17:00:03Z",""
Hf9W70cHFBA,"Britain's Elderly: The Forgotten Poor (Poverty Documentary) | Real Stories","48m 59s","2017-05-15T17:21:02Z",""
"yb-1q3cH1ks","Love (Human Psychology Documentary) | Real Stories","47m 46s","2017-05-12T17:19:33Z",""
FoI1pC3Dtg8,"The Day I Snapped (Mental Health Documentary) | Real Stories","49m 21s","2017-05-03T22:00:00Z","4 (blocked)"
did6mMxAI6U,"Inside The Royal Kitchen: Hidden Secrets (British Royal Family Documentary) | Real Stories","47m 47s","2017-05-01T15:00:03Z",""
tlfMBQGZUvQ,"A World Without Water (Global Warming Documentary)","1h 14m 4s","2017-04-26T17:00:04Z",""
9c4LKg8gwA0,"Meningitis: Search For A Cure (Medical Documentary) | Real Stories","49m 42s","2017-04-24T17:00:00Z","4 (blocked)"
"mLRBpf-Ws6k","Belmarsh: Inside Britain's Toughest Jail (Prison Documentary) | Real Stories","58m 58s","2017-04-22T17:00:03Z",""
i4f8ntZfGBI,"Born on the Breadline (Poverty Documentary) | Real Stories","1h 28m 5s","2017-04-21T17:00:04Z",""
AzrEobx70n8,"The Fat Virus (Medical Documentary) | Real Stories","48m 31s","2017-04-19T17:00:01Z","4 (blocked)"
qqPVs4yX5x0,"The Truth About Gay Animals (Wildlife Documentary) | Gay Animals | Real Wild","48m 33s","2017-04-12T18:39:51Z","5 (blocked)"
"7ptrf6-fb6Q","Texas Teenage Virgins (Virginity Documentary) | Real Stories","49m 5s","2017-04-08T17:30:01Z","4 (blocked)"
EU7vC3wUtMo,"Children Of Romania (Adoption Documentary) | Real Stories","45m 53s","2017-04-05T17:00:01Z","4 (blocked)"
uBvFX3xzQbk,"Islam Unveiled (Religion Documentary) | Real Stories","1h 35m 38s","2017-03-29T17:00:04Z",""
h_rn1h_tCaQ,"Rise of The Superstar Vloggers (Vlogging Documentary) | Real Stories","56m 23s","2017-03-27T17:00:04Z","3 (blocked)"
kE3Qnzumjwk,"Orphans of Nkandla (BAFTA-WINNING DOCUMENTARY) | Real Stories","47m 48s","2017-03-22T18:04:12Z",""
WsnXzgIa6YE,"My 20-Year Coma (Medical Miracle Documentary) | Real Stories","46m 55s","2017-03-20T17:00:04Z",""
p_XBgGEZwpk,"Evicted: The Hidden Homeless (BAFTA WINNING DOCUMENTARY) | Real Stories","58m 21s","2017-03-13T18:00:04Z",""
5XFjLdNO4FU,"The Nurture Room (Child Psychology Documentary) | Real Stories","1h 29m 35s","2017-03-11T16:30:00Z",""
GuOJpikr5hQ,"A Mother's Twisted Love (Cancer Hoax Documentary) | Real Stories","48m 30s","2017-03-03T18:00:01Z","5 (blocked)"
ORqgry4jisE,"Brought Up By Booze (George Best Documentary) | Real Stories","58m 21s","2017-02-24T18:00:01Z",""
XjSenI4kJao,"Voodoo Killing: The Boy in the Thames (Crime Documentary) | Real Stories","52m 22s","2017-02-22T18:00:04Z","1 (blocked)"
0iZtdKaVsD8,"Girls Alone (Social Experiment Documentary) | Real Stories","49m 13s","2017-02-20T18:00:00Z","4 (blocked)"
FyTCY_wjPls,"Golden Oldies (Elderly Poverty Documentary) | Real Stories","58m 55s","2017-02-08T18:00:00Z","10 (blocked)"
0XOjEqPFwoU,"Kids Behind Bars (Prison Documentary) | Real Stories","1h 35m 23s","2017-02-04T16:56:17Z",""
YjkrY8WrsgU,"Abducted By North Korea (North Korea Documentary) | Real Stories","58m 26s","2017-02-03T18:00:03Z","1 (blocked)"
ieXR3L_DLHk,"Hitler's Obsession With The Occult | Nazi Temple Of Doom | Timeline","44m 36s","2017-02-03T17:30:02Z","40 (blocked)"
"PTdo-agVVdo","The Murderous Poet (Crime Documentary) | Real Stories","49m 31s","2017-02-01T18:30:00Z","2 (blocked)"
ynUunC3YFkM,"World's Best Monster Mystery: Loch Ness (Mystery Documentary) | Real Stories","45m 44s","2017-01-27T18:33:22Z",""
vrMAyUjK55g,"Quads: A Struggle For Life (Parenting Documentary) | Real Stories","49m 57s","2017-01-23T13:00:39Z",""
OxT9acRG0FM,"Igor: The Boy Who Dared To Dream (Medical Documentary) | Real Stories","50m 33s","2017-01-17T18:30:00Z",""
4foWUpoWwxI,"The Bluebeard Case (Crime Documentary) | Real Stories","52m 30s","2017-01-13T17:00:00Z","2 (blocked)"
r1OxzgQ6WOA,"Finding Surrogacy: Real Life Gay Dads (LGBTQ+ Documentary) | Real Stories","49m 25s","2017-01-12T17:00:04Z",""
NMp2wm0VMUs,"Preying On Young Boys | Pakistan's Hidden Predators (Full Documentary) | Real Stories","46m 56s","2017-01-10T17:00:31Z","2 (blocked)"
rNUYdgIyaPM,"I Am Not Your Negro - Official Trailer","2m 17s","2017-01-05T16:58:26Z",""
xJmRZQuOigE,"Men At Lunch (Iconic Photograph Documentary) | Real Stories","56m 29s","2017-01-01T15:00:02Z","1 (blocked)"
cvehhXaFh8U,"Transgender Pakistanis: The Open Secret | Real Stories","53m 14s","2016-12-30T15:00:04Z","2 (blocked)"
e8LiiezkAkQ,"Kids With Tourettes: In Their Own Words (Tourettes Documentary) | Real Stories","45m 47s","2016-12-27T15:30:00Z","1 (blocked)"
GsOHKxjXbVY,"Detective Speaks To The Dead | The Psychic Detective (Paranormal Documentary) | Real Stories","49m 6s","2016-12-25T13:30:00Z",""
OUWqyQYkZrg,"Jonny Kennedy: The Man Whose Skin Fell Off (BAFTA-AWARD WINNING DOCUMENTARY) | Real Stories","48m 3s","2016-12-22T17:30:00Z","4 (blocked)"
n3wNyiS2AMk,"My Husband's Secret Drag Identity (LGBTQ+ Documentary) | Real Stories","51m 35s","2016-12-20T18:00:04Z",""
P515S52reuU,"The Cardboard Train (Poverty Documentary) | Real Stories","55m 18s","2016-12-15T17:00:04Z","1 (blocked)"
vqORJHyNWJc,"My Six Wives And 29 Children (Polygamy Documentary) | Real Stories |","49m 34s","2016-12-09T17:00:03Z",""
do42AE9q8dI,"Sabrina: Daddy's Girl (Prison Documentary) | Real Stories","53m 2s","2016-12-08T17:30:00Z","85 (blocked)"
HZOfjMXNPik,"Stranger In The Family (Autism Documentary) | Real Stories","51m 38s","2016-12-04T14:30:00Z","1 (blocked)"
zhtQ8JyhaHA,"The Big Eat (Competitive Eating Documentary) | Real Stories","46m 24s","2016-12-02T18:00:05Z",""
OF6z5DTeSDQ,"The Killer Caretaker (True Crime Documentary) |Real Stories","45m 44s","2016-11-29T17:00:07Z","2 (blocked)"
CShh8uAXZg0,"History's Smallest Superstar: The Real Tom Thumb (History Documentary) | Real Stories","1h 28m 37s","2016-11-27T16:00:00Z","2 (blocked)"
phdG8kjzWg0,"Blood and Money (Fight Club Documentary) | Real Stories","48m 51s","2016-11-25T17:00:03Z",""
ZUe5QChQyvg,"A Walk To Beautiful (EMMY AWARD WINNING DOCUMENTARY) | Real Stories","51m 41s","2016-11-24T18:00:01Z",""
qV8b8hsQups,"Transgender Kids: Children Wanting Sex Change (LGBTQ+ Documentary) | Real Stories","42m 28s","2016-11-22T17:30:01Z","6 (blocked)"
N5v4wr713t4,"Reverend Death (True Crime Documentary) | Real Stories","1h 14m 28s","2016-11-17T17:30:00Z","4 (blocked)"
vo5CDev36gI,"Too Scared For School (Bullying Documentary) | Real Stories","46m 35s","2016-11-16T18:00:04Z",""
ZfHVZe0mQIc,"The Adoption Picnic: Kids on Display (Family Documentary) | Real Stories","50m 9s","2016-11-15T17:48:04Z","4 (blocked)"
qVp9ZC47las,"Living Dolls (Dolls Obsession Documentary) | Real Stories","52m 2s","2016-11-11T18:00:05Z",""
rHoe2_BwNmA,"Scream: Halloween Special (Paranormal Documentary) | Real Stories","48m 27s","2016-10-27T14:30:02Z",""
"Aj7PXeF-YlM","Britain's Biggest Brood (Parenting Documentary) | Real Stories","48m 19s","2016-10-24T16:30:01Z","1 (blocked)"
tuNH2oG_00k,"Donald Trump: America’s Next President? (US Politics Documentary) | Real Stories","56m 43s","2016-10-21T16:30:02Z","3 (blocked)"
7Rl4HbjTCzE,"Survivors Of Sandy Hook (Full Documentary) | Real Stories","59m 10s","2016-10-17T17:00:00Z",""
2LuyQPCThI4,"Stolen Brides (Kidnapping Documentary) | Real Stories","51m 2s","2016-10-14T18:00:01Z",""
"gxM-MAyY0Pw","Born Too Soon: Part One (Parenting Documentary) | Real Stories","48m 54s","2016-10-13T17:50:00Z","2 (blocked)"
9Bnu0UrgxBg,"The Boy Who Can't Forget (Superhuman Genius Documentary) | Real Stories","46m 59s","2016-10-12T17:00:00Z",""
OQWsfdwa14U,"The Man Who Is Obsessed With The Number 12 (Mental Health Documentary) | Real Stories","47m 24s","2016-10-11T17:00:01Z",""
vABOFleXLJQ,"A Murder In The Family (True Crime Story) | Real Stories","47m 56s","2016-10-06T16:30:00Z",""
K8fmVDj4eEM,"Babies At 50 (Parenting Documentary) | Real Stories","49m 58s","2016-10-05T15:30:01Z",""
SPeepNAD4fM,"Forced Marriage Cops (Crime Documentary) | Real Stories","46m 18s","2016-09-30T18:00:02Z",""
"-NG-IpMjtXY","World War 2: 1941 And The Man Of Steel | Part 2 (WW2 Documentary) | Real Stories","45m 19s","2016-09-24T16:30:01Z",""
SoWB6SR90lk,"When Churchill Met Stalin | Real Stories","5m 20s","2016-09-24T16:30:01Z",""
B7wRjfvoTC8,"World War 2: 1941 And The Man Of Steel | Part 1 (WW2 Documentary) | Real Stories","45m 48s","2016-09-23T17:00:00Z",""
fKbARZktqLY,"Looking For Mercy (Robert Mugabe Documentary) | Real Stories","1h 14m 4s","2016-09-15T16:30:01Z","2 (blocked)"
7fzChJWFpqA,"Dying To Be Apart (Conjoined Twins Documentary) | Real Stories","48m 48s","2016-09-14T19:51:24Z","4 (blocked)"
Igm_3tTpv0g,"Rich Russians (Full Documentary) | Real Stories",59m,"2016-09-13T16:00:01Z",""
OatO13H89Uk,"Along Gaddafi's Road (Libya Documentary) | Real Stories","1h 23m 39s","2016-09-08T16:00:02Z",""
YZS1JSwBNKM,"Behind Closed Doors (BAFTA AWARD NOMINATED DOCUMENTARY) | Real Stories","59m 3s","2016-09-07T16:00:03Z",""
L9EZqw7dtdA,"Kids In Camps (Refugee Documentary) | Real Stories","58m 34s","2016-09-06T16:00:02Z",""
WoOzqebOU1k,"Chosen (BAFTA-AWARD WINNING DOCUMENTARY) | Real Stories","1h 36m 33s","2016-08-27T16:00:04Z","5 (allowed)"
"y1cFoPFF-as","Britain's Sex Gangs (Crime Documentary) | Real Stories","48m 20s","2016-08-25T16:30:01Z",""
GbMpvC1Y2xA,"Facing The Fat: Fasting For 50 Days (Health Documentary) | Real Stories","1h 28m 31s","2016-08-23T17:30:00Z",""
clS6USdnB58,"Cult Witness (Cult Documentary) | Real Stories","56m 25s","2016-08-20T16:30:01Z",""
bCePbRdQmbE,"Boys Alone (Social Experiment Documentary) | Real Stories","48m 39s","2016-08-18T17:00:02Z",""
a_PRHuuoeCs,"My Kid Can't Stop Eating (Childhood Obesity Documentary) | Real Stories","47m 45s","2016-08-16T16:00:00Z",""
"k_P7Y0-wgos","The Man With The Seven Second Memory (Amnesia Documentary) | Real Stories","48m 1s","2016-08-13T15:30:02Z",""
7IeniwBE0Gk,"My Husband Snatched Our Two Daughters (Kidnapping Documentary) | Real Stories","49m 16s","2016-08-09T16:00:00Z","5 (blocked)"
5SmtcDNGCHQ,"Moving To A New Cell | Louis Theroux | Miami Mega Jail | BBC Studios","4m 16s","2016-08-05T09:00:00Z",""
o4WOIRL0RZo,"China's Stolen Children (EMMY-NOMINATED DOCUMENTARY) | Real Stories","1h 24m 27s","2016-08-04T16:00:04Z","2 (blocked)"
jthU9G5PSho,"The Entity (Sleep Paralysis Documentary) | Real Stories","48m 43s","2016-07-30T16:00:03Z",""
GuSRYh0DzVY,"My Mums Used To Be Men (Rainbow Family Documentary) | Real Stories","47m 33s","2016-06-25T13:30:00Z","4 (blocked)"
DAYyCte8nHQ,"The Big Gyspy Eviction (Full Documentary) | Real Stories","44m 37s","2016-06-16T16:00:01Z",""
AmkEKreI_Wo,"KKK: Beneath The Hood (Full Documentary) | Real Stories","43m 36s","2016-06-15T16:00:00Z","2 (blocked)"
aeQ5GYVUFuk,"Gangs Of Britain: Liverpool (Gang Culture Documentary) | Real Stories","45m 17s","2016-06-11T16:00:00Z",""
"H8JPe8m-160","Gangs Of Britain: Glasgow (Gang Culture Documentary) | Real Stories","43m 59s","2016-06-10T16:00:02Z",""
szwdgughGLE,"Oil or Nothing: BP's $30 Billion Blowout (Investigative Documentary) | Real Stories","59m 10s","2016-06-05T16:00:02Z","5 (blocked)"
clsrL6F0wKM,"The Bigamist Bride: My Five Husbands (Polyandry Documentary) | Real Stories","50m 38s","2016-06-04T16:00:01Z","5 (blocked)"
"xp-HX9XuYZg","Breaking Up With The Joneses: Family Divided (Divorce Documentary) | Real Stories","1h 15m 9s","2016-05-31T16:00:06Z","5 (blocked)"
O30ytTSRHpo,"Mysterious Explosion in Siberia: 20 Years Laters (Natural Phenomenon Documentary) | Real Stories","1h 15m 9s","2016-05-25T16:00:01Z",""
Uq8l4XVfgPA,"Children's Past Lives (Reincarnation Documentary) | Real Stories","40m 59s","2016-05-19T16:00:01Z","4 (blocked)"
zadfpRwNRwQ,"The Boy They Call Chucky (Full Documentary) | Real Stories","47m 43s","2016-05-14T16:00:06Z",""
NQNwjEkszvg,"Interview With A Serial Killer | Real Stories","44m 24s","2016-05-05T16:00:01Z",""
"-pbOxn0o-m4","Rejected: Ukraine’s Unwanted Children (Child Documentary) | Real Stories","1h 28m 20s","2016-04-16T16:00:01Z",""
yYaRb070r8E,"Divorce: Iranian Style (Global Documentary) | Real Stories","1h 16m 7s","2016-04-06T16:00:04Z","4 (blocked)"
i9aSp9bFmMg,"Poor Kids: Britain (Poverty Documentary) | Real Stories",59m,"2016-02-24T17:00:01Z",""
fJDhnvuNgEg,"Breadline Kids: Dispatches (Poverty Documentary) | Real Stories","48m 18s","2016-02-06T17:00:01Z",""
TGomdoO368g,"Inside America's For-Profit Bail System","24m 36s","2016-01-21T15:00:01Z","1 (blocked)"
HYDxZQXYT5k,"Malcolm and Barbara: Love's Farewell (Alzheimer's Documentary) | Real Stories","1h 8m 25s","2016-01-16T17:00:00Z",""
CjsgD7xcaU0,"Trawlermen's Lives (Extreme Jobs Documentary) | Real Stories","46m 48s","2015-12-26T17:00:01Z","1 (blocked)"
TxU5Xhyljvs,"The Men With Many Wives (Polygamy Documentary) | Real Stories","43m 51s","2015-12-05T17:00:03Z","7 (blocked)"
"Qucv8-8yrms","World's Biggest Boy | Real Stories","47m 51s","2015-11-15T17:55:52Z","4 (blocked)"
PPySn3slfXI,"Brain Man: The Boy With The Incredible Brain (Super Genius Documentary) | Real Stories","47m 25s","2015-08-22T16:00:00Z",""
iPmJemdLGf8,"Alabama - Just A Closer Walk With Thee (Live)","4m 55s","2015-08-21T07:00:01Z",""
0HlOs5B30R4,"Eastern Gate (Live)","3m 10s","2015-08-11T23:49:27Z","102 (allowed)"
"-mmssOTrNeg","Nazi Temple Of Doom | Real Stories","44m 28s","2015-06-27T16:00:00Z","1 (blocked)"
UHXPAPTFPvc,"17 Kids And Counting (Big Family Documentary) | Real Stories","46m 55s","2015-05-09T09:45:37Z","2 (blocked)"
wxXf2Vxj_EU,"Virunga Official Trailer 1 (2014) - Netflix Documentary HD","2m 7s","2014-09-09T18:23:05Z",""
gOwXkstRaBw,"Roger & Me (1989) Official Trailer - Michael Moore GM Documentary HD","2m 16s","2014-07-18T14:30:02Z",""
0n67dSG35L4,"Donna Taggart - Jealous Of The Angels (Official Music Video)","4m 13s","2014-04-22T21:02:50Z",""
QjcoLcRdXXM,"Gaither Vocal Band, Jake Hess - Cool Water [Live]","6m 35s","2012-11-16T00:00:50Z","236 (allowed)"
"HTWX2Vvn-wY","Ivan Parker - God Bless the USA [Live]","3m 14s","2012-08-03T00:00:24Z","10 (blocked)"
