"Video ID",Title,Length,Published
3q90MmMvCdE,"14MM: Part three - Young mum charged with murder over 14mm cut | 60 Minutes Australia","6m 52s","2018-06-12T10:30:00Z"
As4LJd2C6h8,"14MM: Part one - Young mum charged with murder over 14mm cut | 60 Minutes Australia","9m 16s","2018-06-11T10:30:00Z"
JVCsqS2lDCE,"Stunning wingsuit flight over Antarctica | 60 Minutes Australia","2m 49s","2018-06-06T06:18:11Z"
zQnzwkeYcrg,"Troye Sivan (2015) - The world's second most influential young person | 60 Minutes Australia","12m 31s","2018-06-06T06:16:08Z"
YEnijIfJ8ng,"Incredible wingsuit flight over Sydney | 60 Minutes Australia","1m 50s","2018-06-06T06:05:58Z"
HfwmbkbNWYk,"The brave testimonies of hazing victims | 60 Minutes Australia",4m,"2018-06-06T05:59:01Z"
khyRi6wGW1A,"The sickening world of college hazing | 60 Minutes Australia","6m 27s","2018-06-06T05:53:59Z"
yqNiFhEWRe0,"The Cahill Express (2014) - On the road to the World Cup with Tim Cahill | 60 Minutes Australia","13m 3s","2018-06-06T05:16:59Z"
0IuvdVYZfqE,"Wingsuit flight over Antarctica Part 2 | 60 Minutes Australia","5m 49s","2018-06-04T23:44:45Z"
"cFUk-tZSI2c","Wingsuit flight over Antarctica Part 1 | 60 Minutes Australia","8m 38s","2018-06-04T23:43:07Z"
1rk6ZI49UYI,"F for fail: Part three - The toxic culture of college hazing | 60 Minutes Australia",8m,"2018-06-04T23:41:23Z"
dTJsTIZxVJM,"F for fail: Part two - The toxic culture of college hazing | 60 Minutes Australia","8m 9s","2018-06-04T23:38:47Z"
wme4mdTxJD0,"F for fail: Part one - The toxic culture of college hazing | 60 Minutes Australia","7m 42s","2018-06-04T23:37:40Z"
WYwkPDA9Q3Y,"Why Jack had to die in Titanic | 60 Minutes Australia",3m,"2018-05-30T03:51:21Z"
8Df8RtIU8p8,"Why James Cameron is financing explorations of famous shipwrecks | 60 Minutes Australia","3m 13s","2018-05-30T03:41:48Z"
1iJiPR1QdmU,"Explainer: How police cracked the Tiahleigh Palmer case | 60 Minutes Australia","6m 21s","2018-05-30T03:35:07Z"
7UNwuuG7m1M,"Tara Brown reflects on the Tiahleigh Palmer investigation | 60 Minutes Australia","3m 21s","2018-05-30T03:31:29Z"
089i0SelZvo,"Julene Thorburn's chilling police confession | 60 Minutes Australia","4m 46s","2018-05-30T03:22:51Z"
N0gcpOfUCcQ,"The moment Josh Thorburn told police about Tiahleigh Palmer's murder | 60 Minutes Australia","10m 1s","2018-05-30T03:06:12Z"
gho0PlDU_TI,"Action Man - An exclusive interview with legendary filmmaker James Cameron | 60 Minutes Australia","10m 40s","2018-05-29T05:18:56Z"
J3xjpC64LrU,"Betrayal: Part four - Who really murdered foster child Tiahleigh Palmer? | 60 Minutes Australia","11m 7s","2018-05-29T05:10:49Z"
CB8M5bnMm50,"Betrayal: Part three - Who really murdered foster child Tiahleigh Palmer? | 60 Minutes Australia","11m 51s","2018-05-29T05:10:36Z"
lIbzgs5rmZM,"Betrayal: Part two - Who really murdered foster child Tiahleigh Palmer? | 60 Minutes Australia","7m 59s","2018-05-29T05:10:24Z"
WWJSaZ_2xuw,"Betrayal: Part one - Who really murdered foster child Tiahleigh Palmer? | 60 Minutes Australia","8m 55s","2018-05-29T05:10:02Z"
"vWw-H_7QJXo","Sneak peek: James Cameron | 60 Minutes Australia","1m 8s","2018-05-24T09:42:03Z"
VuQC8YoJE2s,"Holy real estate - The never ending battle for the heart of Jerusalem. | 60 Minutes Australia","13m 6s","2018-05-21T01:26:06Z"
Qqt1f2Bzwlg,"The teller - A whistle blower exposes the toxic culture within our banks | 60 Minutes Australia","17m 23s","2018-05-21T01:07:58Z"
TpBcUpwYLTQ,"The big day - Harry and Meghan's fairytale royal wedding | 60 Minutes Australia","15m 42s","2018-05-21T01:06:15Z"
ZyGtexh4cq0,"Most Romantic Royal Moments | 60 Minutes Australia","2m 43s","2018-05-17T23:36:33Z"
vmuFNlAugks,"Wedding of the Century (2011) - William and Kate's magical royal wedding | 60 Minutes Australia","14m 51s","2018-05-15T04:58:02Z"
eX_ILFHQtcQ,"Hidden crime affecting hundreds of women | 60 Minutes Australia","27m 43s","2018-05-15T04:22:42Z"
DzWbErHW508,"The Fairytale Begins (2011) - Prince William and Kate Middleton are hitched! | 60 Minutes Australia","11m 19s","2018-05-15T04:20:46Z"
RzBOVb9_8CE,"Lauren's story (2008) - Lauren Huxley brutally bashed by a complete stranger | 60 Minutes Australia","15m 55s","2018-05-15T04:18:08Z"
"6Y-lhRa3Z9A","Why experts believe MH370 was murder suicide | 60 Minutes Australia","4m 49s","2018-05-15T00:53:12Z"
9dLbnDwdfBA,"Conspiracy theories surrounding MH370 | 60 Minutes Australia","5m 15s","2018-05-15T00:45:25Z"
FTqMjtBs2N4,"Desperate plea from MH370 victims' families | 60 Minutes Australia","3m 55s","2018-05-15T00:33:00Z"
Cm1j1fpldkc,"MH370: The Situation Room - What really happened to the missing Boeing 777 | 60 Minutes Australia","49m 21s","2018-05-13T11:48:40Z"
_oqA2SWxIg8,"The final frontier (2012) - James Cameron's latest adventure | 60 Minutes Australia","11m 36s","2018-05-10T04:16:25Z"
VJtn2C8sbfw,"Time lapse of Turia Pitt's incredible recovery | 60 Minutes Australia","1m 4s","2018-05-10T01:54:49Z"
d1eCy8ejoPk,"Where is MH370 and what brought it down? | 60 Minutes Australia",1m,"2018-05-09T09:44:02Z"
"TdbqPA-DK20","One the road with AC/DC for a very rare interview | 60 Minutes Australia","12m 29s","2018-05-09T07:42:34Z"
cZhgb1sEkVU,"Sparks fly as Fergie storms out of interview | 60 Minutes Australia","2m 12s","2018-05-09T02:05:14Z"
5OGbtKfjRrk,"“We’ve broken a lot of boundaries!” Behind the Spice Girls phenomenon | 60 Minutes Australia","11m 20s","2018-05-09T00:48:10Z"
5S1cIfi9yfE,"How much alcohol can you drink before it impacts your body? | 60 Minutes Australia","5m 20s","2018-05-08T06:48:08Z"
MxKmYeSIub4,"Freaking out (2008) - The men obsessed with body modification | 60 Minutes Australia","14m 10s","2018-05-07T02:23:45Z"
kEI5P1GeIoY,"Digging for answers - Daryl Floyd's determined search for his brother's body | 60 Minutes Australia","20m 43s","2018-05-07T02:13:38Z"
fIliGDQnXfg,"Driven to drink - The shocking rise of Australia's drunk mums | 60 Minutes Australia","19m 41s","2018-05-07T01:23:59Z"
Z_IangCfx4c,"Aussie Mary Donaldson's love story with Prince of Denmark | 60 Minutes Australia","13m 2s","2018-05-03T01:50:48Z"
"FMMR2p7xQ-A","Seeing red (2013) - A fiery interview with Sarah Ferguson the Duchess of York | 60 Minutes Australia","14m 25s","2018-05-03T01:31:46Z"
hDzHJhq5eDY,"Duchess down under (2002) - Sarah Ferguson's interview with Richard Carleton | 60 Minutes Australia","12m 51s","2018-05-03T00:20:15Z"
HpkYT4vXSgs,"The Queen and I: Her Majesty's unforgettable visit to Australia | 60 Minutes Australia","13m 53s","2018-05-02T23:57:10Z"
C1n2GjsA96U,"Do Australian mums have a drinking problem? | 60 Minutes Australia",1m,"2018-05-02T09:30:46Z"
vIMwzzh7nig,"Man puts head in grizzly bear's jaws | 60 Minutes Australia","1m 25s","2018-05-02T05:53:46Z"
bm1gvNQtYJQ,"Tom Cruise loses patience with Aussie reporter | 60 Minutes Australia","1m 25s","2018-05-02T04:17:48Z"
GGn6VYWBLTs,"Belle Gibson admits she ""never had brain cancer"" | 60 Minutes Australia","2m 14s","2018-05-02T04:17:47Z"
"OW-Z9eUM2VI","Jordan Belfort storms out of interview | 60 Minutes Australia","1m 56s","2018-05-02T04:17:47Z"
S1R6CesvMko,"Gable Tostee went out for pizza after Warriena Wright fell off his balcony | 60 Minutes Australia","2m 35s","2018-05-02T04:17:47Z"
DsgF0_q8eJQ,"The Wolf (2014) - Jordan Belfort's fiery interview with Liz Hayes | 60 Minutes Australia","20m 53s","2018-05-02T03:28:11Z"
PsnYB6EiSCE,"Peter Overton's infamous interview with Tom Cruise | 60 Minutes Australia","14m 19s","2018-05-02T00:36:35Z"
"Q1922-Q7VAU","How two brave backpackers escaped Salt Creek monster | 60 Minutes Australia","6m 18s","2018-04-30T08:26:33Z"
394Th5ZNTWM,"Why does Michael Atkins get to walk free? | 60 Minutes Australia","4m 47s","2018-04-30T08:23:58Z"
MSkHDe9F89I,"How did the US find and kill Osama bin Laden? | 60 Minutes Australia","4m 11s","2018-04-30T08:22:27Z"
0vb7ccQKtGY,"How Iceland closed the gender pay gap | 60 Minutes Australia","2m 20s","2018-04-30T05:43:47Z"
uqeA3rNZ1ks,"Liz Hayes' message on Australia's bullying crisis | 60 Minutes Australia","3m 6s","2018-04-30T01:08:09Z"
trZq0duZDuU,"Heartbreaking insight into national bullying crisis | 60 Minutes Australia","3m 32s","2018-04-30T01:03:18Z"
lLoLmvfm9IU,"How Julie and Dave Simmons are keeping Ben 'true blue' | 60 Minutes Australia","1m 45s","2018-04-30T00:58:09Z"
_6iHRtbkKcI,"What accent does Ben Simmons have? | 60 Minutes Australia","2m 46s","2018-04-30T00:54:59Z"
TPdgHxUFpyg,"What Ben Simmons thinks of Donald Trump | 60 Minutes Australia","1m 34s","2018-04-30T00:52:14Z"
aVgZJXqNkBI,"The Australian business spearheading equal pay for men and women | 60 Minutes Australia","2m 24s","2018-04-30T00:48:21Z"
"xQu9-LR4GcE","Jordan Peterson says Iceland's equal pay laws will fail | 60 Minutes Australia","3m 26s","2018-04-30T00:44:42Z"
gu9s2BhV7YM,"100 million dollar baby - Australia's most successful NBA star: Ben Simmons | 60 Minutes Australia","16m 1s","2018-04-29T11:48:01Z"
VLHgghe12lc,"Pay up - Should men and women be paid equally? | 60 Minutes Australia","14m 21s","2018-04-29T11:47:56Z"
oH5NjzDLK_k,"Striking a nerve - The father who attacked his daughter's alleged bully | 60 Minutes Australia","17m 42s","2018-04-29T11:47:40Z"
uImlh1LYdhI,"Sneak peek: Father attacks alleged teenage bully | 60 Minutes Australia",46s,"2018-04-27T04:05:30Z"
frppVqM1Tig,"Sneak peek: Should men and women be paid equally? | 60 Minutes Australia","1m 7s","2018-04-27T03:53:55Z"
mK9J5lRdQqs,"The great shark debate: Should they be killed to keep us safe in the sea? | 60 Minutes Australia","11m 37s","2018-04-26T04:56:11Z"
XB7nAYGsyl0,"Sneak peek: Ben Simmons | 60 Minutes Australia","1m 14s","2018-04-25T07:05:42Z"
9nLrY0abM1Y,"Surfer falls overboard and forced to fend off sharks | 60 Minutes Australia","18m 54s","2018-04-24T06:03:30Z"
"8AebzOOu1-4","40 Years of 60 Minutes","1m 4s","2018-04-24T03:52:20Z"
6LeZk7vY5FU,"Russia says Syria's use of chemical weapons is 'fake news' | 60 Minutes Australia","2m 17s","2018-04-24T02:31:12Z"
Qab_ZDEVx1Y,"Former spy 'not poisoned' according to Russia | 60 Minutes Australia","3m 31s","2018-04-24T02:28:18Z"
qPbQTRjwmr4,"Doctor's vaccine warning to the world | 60 Minutes Australia","2m 21s","2018-04-24T02:23:39Z"
EKRpotK5fAA,"Heartbroken parents' vaccination plea | 60 Minutes Australia","3m 20s","2018-04-24T02:20:37Z"
KzvGmIsOWtU,"The youngest victim of 'Aussie Killer Flu' | 60 Minutes Australia","1m 39s","2018-04-24T02:17:05Z"
cmLdF2uDhO0,"Karl Stefanovic flu vaccine plea | 60 Minutes Australia","3m 12s","2018-04-24T01:48:51Z"
AnaWIx0gsT0,"Deadly danger - Lethal killer flu strikes again | 60 Minutes Australia","23m 21s","2018-04-23T00:41:10Z"
BuvLXJdqXCM,"Update: Home of Horror | 60 Minutes Australia","1m 35s","2018-04-23T00:06:48Z"
E7EBHnWB44I,"Being Barry - Who is the real Barry Humphries? | 60 Minutes Australia","12m 27s","2018-04-23T00:06:46Z"
I32RnRJl75Y,"How Australia's blind support could probe a global conflict with Russia | 60 Minutes Australia","14m 27s","2018-04-23T00:06:44Z"
dmjhxe_g56g,"Lion Man (2014) - Cuddling, tickling and living with African lions | 60 Minutes Australia","14m 4s","2018-04-18T00:48:44Z"
qOtiRYvQvSI,"Mr Grizzly: The man who lives with bears | 60 Minutes Australia","12m 16s","2018-04-18T00:30:48Z"
"-1gVkTFam1w","Farewell Steve Irwin: Remembering the Croc Hunter | 60 Minutes Australia","14m 7s","2018-04-17T23:49:04Z"
4EqM8feEzZU,"Moving the mob (2014) - The greatest cattle drive in 100 years | 60 Minutes Australia","12m 20s","2018-04-17T06:48:14Z"
_AJEiKDVfe0,"Surprised by Five: Naturally conceived quintuplets! | 60 Minutes Australia","20m 48s","2018-04-17T06:44:23Z"
_QXncfSaXWY,"For my daughter (2015) - The Aussie who gave birth to her own grandson | 60 Minutes Australia","14m 52s","2018-04-17T06:25:50Z"
WMf_jbLeFnw,"Heroes of Ravenshoe (2015) - Unbelievable story of destruction and survival | 60 Minutes Australia","16m 24s","2018-04-17T06:18:02Z"
h6G38Lbrn9Q,"The Father's Day Massacre: The worst bikie violence in the world | 60 Minutes Australia","42m 59s","2018-04-17T04:39:31Z"
nvEfM2pe2vk,"Simon Baker's trip down memory lane | 60 Minutes Australia","2m 14s","2018-04-16T02:28:02Z"
T_L3nGHZESA,"Simon Baker's parenting tips | 60 Minutes Australia","3m 13s","2018-04-16T02:22:55Z"
IlLMRFq64cI,"Royal Historian Hugo Vickers | 60 Minutes Australia","2m 51s","2018-04-16T02:17:07Z"
erefQKBSd1E,"Germaine Greer's brutal advice for the Royal Family | 60 Minutes Australia","2m 1s","2018-04-16T02:13:00Z"
p4Q9Cj7tPEk,"Princess Diana's bridesmaid opens up ahead of Royal Wedding | 60 Minutes Australia","3m 47s","2018-04-16T02:07:24Z"
V1gWBWJW4MA,"Mother of an ice addict's plea | 60 Minutes Australia","3m 37s","2018-04-16T01:50:56Z"
3k7Nz5B5rXQ,"Raw & uncut drug raid in Cartel country | 60 Minutes Australia","7m 32s","2018-04-16T01:46:04Z"
1vptYtsBvVA,"Why 9-year-old children are addicted to ice | 60 Minutes Australia","2m 51s","2018-04-16T01:40:19Z"
2dCNTpUHRYE,"Update: Sheep, ships and videotape | 60 Minutes Australia","2m 59s","2018-04-16T01:31:15Z"
zgWflTivgk4,"Royal Fairytale - Prince Harry and Meghan Markle's engagement | 60 Minutes Australia","14m 59s","2018-04-16T01:26:26Z"
KBYXuTso0Yk,"Baker's Delight - At home with Aussie actor Simon Baker | 60 Minutes Australia","10m 10s","2018-04-16T01:10:49Z"
"tMXq13p6-oU","Vile Trade - Tracking Australia's ice epidemic all the way to Mexico | 60 Minutes Australia","21m 12s","2018-04-16T00:50:42Z"
AKPwGxh46p8,"Sneak peek: On the frontline of Mexico's drug war | 60 Minutes Australia",49s,"2018-04-11T23:56:02Z"
RbO9hpesqi4,"EXTRA MINUTES | Liz Hayes discussing her interview with Dr Conrad Murray.","4m 1s","2018-04-11T04:17:35Z"
Lzl7LTq4O84,"The First Episode of 60 Minutes Australia (1979)","44m 42s","2018-04-11T04:17:34Z"
OR3fxuuNU6Q,"EXTRA MINUTES | 'A Mother's Pain | Reporter Discussion","1m 48s","2018-04-11T03:26:18Z"
VRguD_hS3GI,"Adele: The Interview",25s,"2018-04-11T03:26:18Z"
BNAqA7R95Wo,"Australia's housing boom headed for a wipeout | 60 Minutes","13m 53s","2018-04-11T03:16:14Z"
GrBDumfth8s,"Extra Minutes | El Chapo - Part Two","2m 55s","2018-04-11T03:16:14Z"
OWCY9qh6gxE,"Trapped | Extra Minutes","4m 7s","2018-04-11T03:16:14Z"
U3XDjfYTQGE,"Cyndi Lauper - 60 Minutes","13m 24s","2018-04-11T03:16:14Z"
"ocopxg-vu0s","60 Minutes Australia: Taken (Part two)","8m 43s","2018-04-11T03:16:14Z"
9m_LND5DKPw,"60 Minutes | Breaking Point","14m 58s","2018-04-11T03:16:13Z"
F1b_apXjjV0,"60 Minutes Australia: Eye Catching","15m 23s","2018-04-11T03:16:13Z"
HrNsePIJitE,"More Or Less - Should the public health system pay for weight loss surgery? | 60 Minutes Australia","12m 48s","2018-04-11T03:16:13Z"
J7V0O0oinUg,"60 Minutes Australia: Lifesaver","14m 50s","2018-04-11T03:16:13Z"
"R-mgvs2YDlI","60 Minutes | Germ Warfare","14m 33s","2018-04-11T03:16:13Z"
ZcRgkWsdL0g,"60 Minutes Australia: Taken (Part one)","11m 46s","2018-04-11T03:16:13Z"
dW0kCtqNL9o,"Desperate Measures | 60 Minutes","13m 54s","2018-04-11T03:16:13Z"
danoPnpsHi4,"Adele: The Interview Part One | 60 Minutes Australia","12m 3s","2018-04-11T03:16:13Z"
opKCcemJtPw,"What happened to Altantuya? | 60 Minutes Australia","12m 21s","2018-04-11T03:16:13Z"
stTecDNLOr0,"Mummy Dearest - 60 Minutes","12m 9s","2018-04-11T03:16:13Z"
sup1bxatsEk,"Capturing El Chapo - The world's most wanted drug trafficker | 60 Minutes","14m 57s","2018-04-11T03:16:13Z"
"-1n9AFTQHAk","60 Minutes Australia: Great White Hope","15m 20s","2018-04-11T03:14:02Z"
"-vEY2DV36Os","Living the Dream | 60 Minutes","13m 21s","2018-04-11T03:14:02Z"
P90Qft7swJg,"60 Minutes Australia: Saving the Children","13m 48s","2018-04-11T03:14:02Z"
"eSoHNSY-Wek","60 Minutes Australia: Belinda Van Krevel (Part two)","6m 10s","2018-04-11T03:14:02Z"
"jADh-HqSWCw","60 Minutes Australia: Bad Cop, Good Cop (Part 3)","13m 33s","2018-04-11T03:14:02Z"
lQAnt_bUyc8,"60 Minutes Australia: Belinda Van Krevel (Part one)","14m 57s","2018-04-11T03:14:02Z"
o3v6Tv1F7bA,"OJ SIMPSON: American Villain | 60 Minutes Australia","15m 41s","2018-04-11T03:14:02Z"
rfiL3VrdIpY,"60 Minutes Australia: Made In Mexico, Part 2","12m 25s","2018-04-11T03:14:02Z"
vTberrqThpg,"60 Minutes Australia: Keep Out! (Part two)","9m 4s","2018-04-11T03:14:02Z"
2rCWdMWtWug,"60 Minutes Australia: Bad Cop, Good Cop (Part 1)","16m 8s","2018-04-11T03:14:01Z"
"5sD2Ekl-6V8","60 Minutes Australia: Where is baby Tegan? (Part one)","13m 43s","2018-04-11T03:14:01Z"
EBYBqHcVomE,"60 Minutes Australia: Who Killed Josh? Part Two","6m 35s","2018-04-11T03:14:01Z"
EIALjsjgFVQ,"60 Minutes Australia: Top Price (part one)","11m 2s","2018-04-11T03:14:01Z"
EOP6JhcBaws,"Boy Oh Boy | 60 Minutes Australia","13m 54s","2018-04-11T03:14:01Z"
GDsePEqWnQA,"60 Minutes Australia: Bad Cop, Good Cop (Part 4)","12m 27s","2018-04-11T03:14:01Z"
JYCqumYxbKc,"Testing the Shark Shield for the very first time | 60 Minutes Australia","15m 36s","2018-04-11T03:14:01Z"
MeoJnv3aktY,"60 Minutes Australia: Stop the Killing","13m 48s","2018-04-11T03:14:01Z"
U_P7QHzgYcY,"60 Minutes Australia: Where is baby Tegan? (Part two)","8m 44s","2018-04-11T03:14:01Z"
WKRcUtVGP4M,"60 Minutes Australia: Top Price (part two)","9m 1s","2018-04-11T03:14:01Z"
a91QSbgUim0,"60 Minutes Australia: Who Killed Matthew?","14m 2s","2018-04-11T03:14:01Z"
g9qoeFu9k68,"60 Minutes Australia: Made In Mexico, Part 1","13m 58s","2018-04-11T03:14:01Z"
lSyDZ0D5FpA,"60 Minutes Australia: Terror in Nice","7m 8s","2018-04-11T03:14:01Z"
nPr0a4jdFfQ,"60 Minutes Australia: Bad Cop, Good Cop (Part 2)","13m 44s","2018-04-11T03:14:01Z"
pckh4Z_Y_RE,"60 Minutes Australia: Who Killed Josh? Part One","14m 37s","2018-04-11T03:14:01Z"
wFYI7y44ec4,"60 Minutes Australia: Keep Out! (Part one)","13m 6s","2018-04-11T03:14:01Z"
Con3TZZzHnw,"60 Minutes Australia: Paradise Lost","14m 58s","2018-04-11T03:09:55Z"
GStuq0I210g,"60 Minutes Australia: Crude Solution Pt1 (2013)","12m 14s","2018-04-11T03:09:55Z"
OjbOMmn23nw,"The Ebola Saint | 60 Minutes","17m 27s","2018-04-11T03:09:55Z"
WkxqTZjYzNI,"The killer downstairs: part one | 60 Minutes","11m 51s","2018-04-11T03:09:55Z"
nVErrv72rwE,"Predator: Part Two | 60 Minutes","9m 11s","2018-04-11T03:09:55Z"
B9dZs2LdZRI,"Dirty Business | 60 Minutes","14m 46s","2018-04-11T03:09:54Z"
KVTjPUZ64n0,"60 Minutes Australia: Crude Solution Pt2 (2013)","9m 26s","2018-04-11T03:09:54Z"
RJvTwgnHZUg,"60 Minutes Australia: Lorna Jane","13m 18s","2018-04-11T03:09:54Z"
SSbAXBGK5uY,"60 Minutes Australia: Absolutely Outrageous","11m 46s","2018-04-11T03:09:54Z"
Uuqs1yvJfFU,"Predator: Part One | 60 Minutes","10m 17s","2018-04-11T03:09:54Z"
X41ccPplOH8,"60 Minutes Australia: Not So Great Britain","8m 42s","2018-04-11T03:09:54Z"
g_k9ZLRgTeo,"Mind Boggling | 60 Minutes","13m 57s","2018-04-11T03:09:54Z"
hQfjOkRhqi4,"60 Minutes Australia: Human Nature 'What happens in Vegas'","10m 32s","2018-04-11T03:09:54Z"
"hdw-GP-UNDg","The killer downstairs: part two | 60 Minutes","11m 41s","2018-04-11T03:09:54Z"
i0hgfBkIBDM,"Expert says 2020 Tokyo Olympics unsafe due to Fukushima | 60 Minutes","14m 18s","2018-04-11T03:09:54Z"
